상세검색_서비스분야,상세검색_지원형태,상세검색_신청방법,지원형태,신청기간,접수기관,전화문의,지원대상,선정기준,지원내용,신청방법,제출서류,문의처,관계법령,최종수정일
보호-돌봄,서비스,방문신청,서비스,상시신청,양평군 장애인 복지관                                                                                                                                                                                                                                                                                                주민센터                                                                                                                                                                                                                                                                        시·군·구청,문화복지국 주민복지과 (☎ 031-770-2552),"○ 생활지원 : 만 6세 이상의 장애인 중 저소득층(국민기초생활보장제도 수급자 또는 차상위계층) 대상이며 아래의 기준 충족한 자 - 활동 지원급여 신청자격이 있는 자로, 활동지원제도 판정결과 등급 외 결정을 받은 자  - 노인장기요양급여 신청자격이 있는자로, 노인장기요양급여 판정결과 지급대상에서 제외된 자 ※ 활동지원 및 노인장기요양급여 등급외 결정통지서 제출 필요 ○ 산모지원 : 소득인정액이 기준 중위소득 180% 이하이며, 출산 준비 및 산후조리 등 지원이 필요한 여성장애인 ○ 육아지원 : 소득인정액이 기준 중위소득 180% 이하이며, 36개월 이하의 자녀를 둔 장애인 ※ 육아기(만8세 이하 자녀)가 2명 이상일 경우 서비스 시간 추가",,"○ 중증장애인을 대상으로 생활지원도우미(월48시간), 산모지원도우미(월 20일 이내, 160시간 이내) , 육아지원도우미(월 48시간) 지원",○ 방문 신청 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청 - 시군구 : 관할 군청 방문 - 기타 : 양평군 장애인 복지관,○ 생활지원 : 활동지원 및 노인장기요양급여 등급외 결정통지서 제출,,,2022-07-08
보호-돌봄,서비스,방문신청,서비스,상시신청,강진노인맞춤돌봄센터                                                                                                                                                                                                                                                                                                                        시·군·구청,주민복지실 (☎ 061-430-3154),○ 노인맞춤돌봄서비스 대상자 중 선정,,○ 25만원 상당 생신상 차려드리기,○ 방문 신청 - 기타 : 강진노인맞춤돌봄센터,,,,2021-11-24
보호-돌봄,서비스,방문신청,서비스,상시신청,주민센터,복지정책과 (☎ 02-2127-5035),- 지원대상 : 고독사 고위험 등 안전 확인이 필요한 중장년 1인 가구,,"ㅇ1인 가구 고독사 예방을 위한 안부살핌 서비스- 지원대상 : 중장년(50~64세) 1인 고독사 위험가구 - 전력, 통신데이터 사용 패턴 분석으로 1인 가구의 사용패턴을 인공지능 등으로 분석, 평상시와 다른 사용 패넡 감지시 동복지플래너에게 알림 전송하여 대상자의 안부확인 서비스- 별도의 기기, 센서 설치 없이 기설치된 전력 및 통신 인프라 활용",- 방문신청 : 주민등록지 동주민센터(신분증 지참),신청서 및 개인정보 동의서,,,2022-07-27
보호-돌봄,서비스,방문신청,서비스,접수기관 별 상이,"안양시관악장애인종합복지관, 안양시수리장애인종합복지관",장애인복지과 (☎ 031-8045-5580)관악장애인종합복지관 (☎ 031-472-7774),"- 발달장애인 : 안양시 거주 중인 만18세 이상 지적, 자폐성 등록 장애인으로 일자리 사업 수행이 가능한 자 - 직무지도원 : 지방공무원법 제31조에 의거 결격사유에 해당하지 않는 자",,"○ 발달장애인 생활일자리-  안양시 거주 만18세이상 지적, 자폐성 등록 장애인에게 바리스타 및 보육, 요양보조 등 일자리 제공(1일 4시간, 주20시간)-  발달장애인 업무 지원을 위한 직무지도원 채용(1일4시간, 주20시간)",발달장애인 생활일자리 수행기관 방문신청,"신청서, 개인정보동의서, 미취업사실 확인서",,,2022-07-07
보호-돌봄,서비스,방문신청,서비스,상시신청,서귀포시 장애인종합복지관,서귀포시 복지위생국 노인장애인과 (☎ 064-760-2393),○ 서귀포시 내 65세미만 중증재가장애인,,○ 거동이 불편한 중증재가장애인에게 목욕 및 건강관리 등 이동목욕서비스 지원,○ 방문 신청 - 기타 : 서귀포시 장애인종합복지관,,,,2022-01-21
보호-돌봄,서비스,방문신청,서비스,상시신청,주민센터,행정주민복지과 (☎ 061-390-7416),○ 노인맞춤돌봄서비스 대상자(만 65세 이상 기초연금수급자 중 유사중복사업 (장기요양급여) 자격에 해당되지 않은 자),,"○ 노인맞춤돌봄서비스 대상자 안부 확인 및 안부물품 전달 - 주 2회 방문 및 1,500원 상당의 유제품 지원",○ 방문 신청  - 주민센터 : 관할 주민센터 신청,,,,2021-12-02
보호-돌봄,서비스,방문신청,서비스,상시신청,주민센터,여성가족과 (☎ 061-550-5337),○ 거동불편 독거노인 및 중증장애인 등,,○ 이동목욕 차량을 이용한 목욕서비스(자원봉사) 지원,○ 방문 신청  - 주민센터 : 읍면사무소 방문신청,,,,2021-12-14
보호-돌봄,서비스,방문신청,현물서비스,상시신청,단양노인복지관,단양군청 주민복지과 (☎ 043-420-2134),결식우려 취약계층 노인,,결식의 우려가 있는 재가노인을 대상으로 양질의 밑반찬 및 균형있는 식사배달을 통해 기본적인 생계를 보장하고 삶의 질을 향상,○ 방문 신청 - 단양노인복지관,,,,2022-07-06
보호-돌봄,서비스,방문신청,서비스,상시신청,사업수행기관(장애인복지관),옥천군노인장애인복지관 (☎ 043-733-2500),○ 관내 여성 등록장애인 및 자녀,,○ 여성장애인의 임신‧출산‧육아 및 가사활동 지원과 관련된 도우미 파견 및 자녀양육과 가사활동 지원,○ 방문 신청 - 기타 : 사업수행기관(장애인복지관),장애인증명서 또는 복지카드,,,2022-07-14
보호-돌봄,서비스,방문신청,서비스,상시신청,주민센터,복지증진과 (☎ 041-670-2776),○ 거동불편 중증장애인,,○ 중증장애인 재가방문 후 개인위생 서비스 제공,○ 방문 신청 - 주민센터 : 거주지 읍면사무소 방문 신청,,,,2021-12-01
보호-돌봄,서비스,방문신청,서비스,상시신청,"전국 가정폭력 상담소, 보호시설, 1366센터, 해바라기 센터",여성긴급전화 (☎ 1366),○ 가정폭력 피해자 및 동반 아동,○ 가정폭력 피해자,"○ 가정폭력 피해자 및 동반 아동 - 치료회복 프로그램 : 가정폭력 피해자에 대하여 심리적 안정을 위한 전문상담, 심신 회복을 위한 정신 및 심리치료 등을 내용으로 하는 치료·회복 프로그램을 운영(개별상담, 집단상담, 미술치료, 음악치료, 부부 상담, 심신 회복 캠프, 문화체험 등) - 의료비 : 치료비용 본인 부담액, 건강보험 또는 의료급여 비적용 진료비용 지원하며, 그 대상은 지원 보건에 관한 상담 및 지도, 신체적·정신적 피해에 대한 치료, 임산부의 심리적 안정을 위한 각종 치료 프로그램의 실시 등 정신 치료 지원","전국 가정폭력 상담소, 보호시설, 1366센터, 해바라기 센터를 방문하거나 전화로 신청",○치료회복 프로그램 - 구비서류 없음○의료비 지원 - 진료비 명세서 - 가정폭력 피해 상담사실 확인서,,,2022-06-13
보호-돌봄,서비스,방문신청,현물서비스,접수기관 별 상이,노인보호전문기관,노인보호전문기관 (☎ 1577-1389),○ 학대피해노인 및 그 가족,○ 학대피해노인,"○ (노인보호전문기관) 노인인권보호, 노인학대예방, 노인인식개선 서비스 제공 ○ (학대피해노인 전용쉼터) 학대받는 노인에게 일시 보호, 법률 지원, 전문 상담 등의 서비스 제공","노인학대신고전화 1577-1389, 전국 노인보호전문기관 방문또는 전화 신청",,,,2022-01-20
보호-돌봄,서비스,방문신청,서비스,접수기관 별 상이,"여성긴급전화(1366), 성폭력 피해 상담소, 성폭력 피해자 통합지원센터",여성긴급전화 (☎ 1366),○ 성폭력 피해자 및 그 가족,지원대상과 동일,"○ 성폭력 피해자의 피해 회복 및 인권 보호를 위한 상담·의료·법률·치료회복 프로그램 지원 - 성폭력 상담소를 통해 상담 및 법률, 의료 지원 서비스 연계, 치료회복 프로그램 지원  - 성폭력 피해자 보호시설에서 피해자 보호 및 숙식, 의료, 학업 및 자립 등 지원 - 통합지원센터에서 피해자 수사·상담·심리치료·의료·법률 등 지원  - 피해 전담 의료기관을 통해 피해자 의료 서비스 지원","방문(성폭력 피해 상담소, 통합지원센터), 전화(여성긴급전화 1366, 성폭력 피해 상담소, 통합지원센터)",O 피해자 지원 기관으로 문의,,,2020-12-17
보호-돌봄,서비스,방문신청,서비스,접수기관 별 상이,시·군·구청,해당지역 시군구청 (☎ 044-202-3387),"○ 만 18세 미만의 학대 피해 아동으로 원 가정으로부터 분리하여 심리치료와 보호가 필요한 경우(학대 피해 아동 보호조치, 피해 아동 응급조치, 피해 아동(임시) 보호명령)",지원대상과 동일,"○ 피해 아동 보호 및 숙식 제공  ○ 피해 아동 생활지원 : 의복 등 생필품 지원, 일상생활 훈련 및 생활 지원  ○ 상담 및 치료 : 심리검사, 개별 심리치료, 집단 심리치료, 건강검진 지원 및 병원 치료 ○ 학대 피해 아동 전용쉼터에는 보육사 이외에 심리치료사가 상근하면서 피해 아동의 심리 치료  ○ 교육 및 정서 지원 : 학업지도, 안전교육, 문화체험, 체육활동",시‧도 또는 시‧군‧구청에 신청서 제출,"신청서, 기타 지자체장이 대상자 선정을 위해 요구하는 증빙자료",,,2022-06-24
보호-돌봄,서비스,방문신청,서비스기타,접수기관 별 상이,한국여성인권진흥원,한국여성인권진흥원 (☎ 02-6363-8410),"․검찰 및 경찰에서 통지 된 성매매 피해아동․청소년 ․아웃리치, 사이버 또래 상담실, 성매매 피해상담소 등 유관기관에서 연계된 청소년","․검찰 및 경찰에서 통지 된 성매매 피해아동․청소년 ․아웃리치, 사이버 또래 상담실, 성매매 피해상담소 등  유관기관에서 연계된 청소년","성매매 피해아동․청소년에 대한 긴급 구조, 상담, 보호, 자립․자활, 치료․회복 등","방문, 전화",,,,2021-11-24
보호-돌봄,서비스,방문신청,서비스,접수기관 별 상이,"여성긴급전화(1366), 성폭력 피해 상담소",여성긴급전화 (☎ 1366),○ 성폭력 피해자,"○ 본인이 입소를 희망하거나 입소에 동의하는 경우 ○ 의사능력이 불완전한 자로서 성폭력 행위자가 아닌 보호자가 입소에 동의하는 경우 ○ 정신지체인, 정신질환자 등 의사능력이 불완전한 자로서 상담하는 직원의 상담결과 보호자의 입소동의를 얻는 것이 적절하지 못하다고 인정되는 경우","○ 설치, 운영 주체 - 국가 또는 지방자치단체, 사회복지법인 기타 비영리법인 ○ 보호시설의 임무 - 성폭력 피해자를 일시 보호하는 일 - 성폭력 피해자의 신체적, 정신적 안정 및 가정복귀를 돕는 일 - 수사기관의 조사 및 법원의 증인신문에의 동행 - 법률구조기관 등에 필요한 협조와 지원 요청 - 자립자활교육의 시행과 취업 정보의 제공 - 다른 법률에 따라 보호시설에 위탁된 사항 - 그 밖에 피해자 등의 보호를 위하여 필요한 일","방문(성폭력 피해 상담소, 통합지원센터), 전화(여성긴급전화 1366, 성폭력 피해 상담소, 통합지원센터)",O 피해자 지원 기관으로 문의,,,2020-12-17
보호-돌봄,서비스,방문신청,현물서비스,상시신청,노인 무료급식 사업 수행기관                                                                                                                                                                                                                                                                                                주민센터                                                                                                                                                                                                                                                                        시·군·구청,경기도 노인복지과 (☎ 031-8008-2529),○ 경로식당 무료급식 : 60세 이상 저소득 어르신(기초생활수급자 및 차상위 계층 등) ○ 재가노인 식사배달 : 거동불편한 60세 이상 저소득 어르신(기초생활수급자 및 차상위 계층 등),,○ 저소득 어르신(기초생활수급자 및 차상위 계층 등)에게 경로식당 무료급식 제공 ○ 저소득 거동불편 어르신(기초생활수급자 및 차상위 계층 등)에게 재가노인 식사배달 제공,○ 방문 신청 및 전화 신청 (시군 노인 무료급식 담당자 및 거주지 행정복지센터),기초생활수급자 및 차상위계층 증명서,,,2022-07-04
